Manufacturer,Model,price,Wheelbase,Width,Length,Height,body
Mercedes-Benz,C-Class,23200,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,C-Class,22900,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,22900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,22700,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,22500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,22500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,22000,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,21999,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,21500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,21500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,20500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,20500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,20500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,20400,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,20400,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,20400,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,20300,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,20300,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,20300,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,20200,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,19700,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,19500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,18900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,18300,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,C-Class,18200,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,C-Class,18000,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,17900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,17800,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,C-Class,17500,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,C-Class,17499,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,C-Class,17300,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,17300,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,16800,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,C-Class,16500,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,15900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,15800,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,15400,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,15300,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,15250,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,15200,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,15200,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,15000,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,14900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,14750,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,14500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,14200,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,13900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,13800,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,13600,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,13400,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,13000,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,12950,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,12900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,12600,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,12500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,12300,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,12100,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,11900,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,C-Class,11900,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,11800,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,11800,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,11800,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,11600,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,11500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,11500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,11300,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,11200,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,11000,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,10900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,10500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,10250,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,10200,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,10200,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,9999,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,9999,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,9999,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,9900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,9900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,9300,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,9300,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,9299,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,9200,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,9150,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,8700,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,8700,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,8700,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,8600,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,8500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,8300,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,8300,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,8200,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,8000,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,7800,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,7700,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,7700,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,7700,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,7600,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,7500,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,C-Class,7450,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,C-Class,7450,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,C-Class,7400,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,7300,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,7200,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,7000,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,7000,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,7000,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,6999,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,6999,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,6900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,6900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,6800,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,C-Class,6800,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,6800,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,6500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,6200,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,6100,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,6100,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,6000,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,5990,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,5800,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,5600,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,5500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,5500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,5500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,5500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,5500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,5500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,5300,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,5200,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,5200,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,5100,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,5000,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,5000,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,5000,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,5000,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,4999,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,4900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,4800,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,4700,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,4700,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,4700,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,4500,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,4500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,4400,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,4400,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,4300,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,4100,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,4000,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,4000,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,4000,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,3900,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,3900,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,3799,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,3600,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,3550,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,3550,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,3500,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,3500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,3300,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,3200,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,3200,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,2700,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,2700,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,2500,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,2499,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,C-Class,2400,"105,9","67,7","177,4","56,1",sedan
Mercedes-Benz,E-Class,2400,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,2300,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,2300,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,2300,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,2200,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,2150,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,2000,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,2000,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,1700,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,1600,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,1350,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,1200,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,0,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,0,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,0,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,0,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,0,"111,5","70,8","189,4","56,2",sedan
Mercedes-Benz,E-Class,33000,"111,5","70,8","189,4","56,2",vagon
Mercedes-Benz,E-Class,26800,"111,5","70,8","189,4","56,2",vagon
Mercedes-Benz,E-Class,24800,"111,5","70,8","189,4","56,2",vagon
Mercedes-Benz,C-Class,21200,"105,9","67,7","177,4","56,1",vagon
Mercedes-Benz,C-Class,17500,"105,9","67,7","177,4","56,1",vagon
Mercedes-Benz,E-Class,15900,"111,5","70,8","189,4","56,2",vagon
Mercedes-Benz,E-Class,14500,"111,5","70,8","189,4","56,2",vagon
Mercedes-Benz,E-Class,14490,"111,5","70,8","189,4","56,2",vagon
Mercedes-Benz,E-Class,9500,"111,5","70,8","189,4","56,2",vagon
Mercedes-Benz,E-Class,7300,"111,5","70,8","189,4","56,2",vagon
Mercedes-Benz,E-Class,6900,"111,5","70,8","189,4","56,2",vagon
Mercedes-Benz,E-Class,5000,"111,5","70,8","189,4","56,2",vagon
Mercedes-Benz,E-Class,3750,"111,5","70,8","189,4","56,2",vagon
Mercedes-Benz,C-Class,3100,"105,9","67,7","177,4","56,1",vagon
Mercedes-Benz,E-Class,2550,"111,5","70,8","189,4","56,2",vagon
Mercedes-Benz,E-Class,1350,"111,5","70,8","189,4","56,2",vagon
Mercedes-Benz,C-Class,3500,"105,9","67,7","177,4","56,1",van
Mercury      ,Grand Marquis,10000,"114,7","78,2",212,"56,3",sedan
Mitsubishi   ,Galant,3149,"103,7","68,5","187,8","54,9",hatch
Mitsubishi   ,Galant,2900,"103,7","68,5","187,8","54,9",hatch
Mitsubishi   ,Galant,2400,"103,7","68,5","187,8","54,9",hatch
Mitsubishi   ,Galant,2199,"103,7","68,5","187,8","54,9",hatch
Mitsubishi   ,Galant,1550,"103,7","68,5","187,8","54,9",hatch
Mitsubishi   ,Eclipse,9600,"100,8","68,9","175,4","51,6",other
Mitsubishi   ,Eclipse,8900,"100,8","68,9","175,4","51,6",other
Mitsubishi   ,Galant,5700,"103,7","68,5","187,8","54,9",other
Mitsubishi   ,Galant,2800,"103,7","68,5","187,8","54,9",other
Mitsubishi   ,Galant,2500,"103,7","68,5","187,8","54,9",other
Mitsubishi   ,Galant,12750,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,12000,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,11500,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,9700,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,9000,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,8700,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,8100,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,4950,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,4800,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,4200,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,3500,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,3250,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,3200,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,2800,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,2500,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,2300,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,1599,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,1180,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,800,"103,7","68,5","187,8","54,9",sedan
Mitsubishi   ,Galant,4900,"103,7","68,5","187,8","54,9",vagon
Mitsubishi   ,Galant,2600,"103,7","68,5","187,8","54,9",vagon
Nissan       ,Pathfinder,28500,"106,3","71,7","182,6","70,9",crossover
Nissan       ,Pathfinder,17900,"106,3","71,7","182,6","70,9",crossover
Nissan       ,Pathfinder,16500,"106,3","71,7","182,6","70,9",crossover
Nissan       ,Pathfinder,15800,"106,3","71,7","182,6","70,9",crossover
Nissan       ,Pathfinder,14500,"106,3","71,7","182,6","70,9",crossover
Nissan       ,Pathfinder,14500,"106,3","71,7","182,6","70,9",crossover
Nissan       ,Pathfinder,9000,"106,3","71,7","182,6","70,9",crossover
Nissan       ,Pathfinder,3330,"106,3","71,7","182,6","70,9",crossover
Nissan       ,Pathfinder,26500,"106,3","71,7","182,6","70,9",other
Nissan       ,Altima,15000,"103,1","69,1","183,5","55,9",other
Nissan       ,Sentra,19829,"99,8","67,3","177,5","55,5",sedan
Nissan       ,Sentra,18421,"99,8","67,3","177,5","55,5",sedan
Nissan       ,Maxima,17900,"108,3","70,3","190,5","56,5",sedan
Nissan       ,Sentra,17800,"99,8","67,3","177,5","55,5",sedan
Nissan       ,Sentra,14931,"99,8","67,3","177,5","55,5",sedan
Nissan       ,Maxima,9000,"108,3","70,3","190,5","56,5",sedan
Nissan       ,Maxima,7700,"108,3","70,3","190,5","56,5",sedan
Nissan       ,Maxima,7600,"108,3","70,3","190,5","56,5",sedan
Nissan       ,Maxima,7500,"108,3","70,3","190,5","56,5",sedan
Nissan       ,Maxima,6999,"108,3","70,3","190,5","56,5",sedan
Nissan       ,Maxima,5800,"108,3","70,3","190,5","56,5",sedan
Nissan       ,Maxima,5700,"108,3","70,3","190,5","56,5",sedan
Nissan       ,Maxima,5000,"108,3","70,3","190,5","56,5",sedan
Nissan       ,Maxima,4800,"108,3","70,3","190,5","56,5",sedan
Nissan       ,Maxima,4799,"108,3","70,3","190,5","56,5",sedan
Nissan       ,Maxima,4700,"108,3","70,3","190,5","56,5",sedan
Nissan       ,Maxima,4400,"108,3","70,3","190,5","56,5",sedan
Nissan       ,Maxima,4088,"108,3","70,3","190,5","56,5",sedan
Nissan       ,Maxima,4000,"108,3","70,3","190,5","56,5",sedan
Nissan       ,Maxima,3700,"108,3","70,3","190,5","56,5",sedan
Nissan       ,Maxima,2500,"108,3","70,3","190,5","56,5",sedan
Nissan       ,Maxima,2100,"108,3","70,3","190,5","56,5",sedan
Oldsmobile   ,Aurora,8500,"113,8","74,4","205,4","55,4",crossover
Plymouth     ,Neon,3550,105,"74,4","174,4",56,sedan
Plymouth     ,Voyager,4950,"113,3","76,8","186,3","68,5",van
Subaru       ,Outback,44500,"103,5","67,5","185,8","62,9",crossover
Subaru       ,Forester,38900,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,38900,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,38900,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,38800,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,38000,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,37900,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,37500,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,32300,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,29500,"99,4","68,3","175,2",65,crossover
Subaru       ,Outback,19900,"103,5","67,5","185,8","62,9",crossover
Subaru       ,Forester,18900,"99,4","68,3","175,2",65,crossover
Subaru       ,Outback,18700,"103,5","67,5","185,8","62,9",crossover
Subaru       ,Forester,18500,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,17000,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,17000,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,15800,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,14300,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,14000,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,13700,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,13500,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,13350,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,13200,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,12900,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,12100,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,12000,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,11900,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,11800,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,11700,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,10800,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,10799,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,10500,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,10200,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,9700,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,9399,"99,4","68,3","175,2",65,crossover
Subaru       ,Outback,8999,"103,5","67,5","185,8","62,9",crossover
Subaru       ,Forester,8800,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,8500,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,8200,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,8000,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,8000,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,7600,"99,4","68,3","175,2",65,crossover
Subaru       ,Forester,0,"99,4","68,3","175,2",65,crossover
Subaru       ,Outback,0,"103,5","67,5","185,8","62,9",crossover
Subaru       ,Forester,9980,"99,4","68,3","175,2",65,other
Subaru       ,Forester,9500,"99,4","68,3","175,2",65,other
Subaru       ,Outback,43900,"103,5","67,5","185,8","62,9",vagon
Subaru       ,Outback,19900,"103,5","67,5","185,8","62,9",vagon
Subaru       ,Outback,17000,"103,5","67,5","185,8","62,9",vagon
Subaru       ,Outback,16799,"103,5","67,5","185,8","62,9",vagon
Subaru       ,Forester,12900,"99,4","68,3","175,2",65,vagon
Subaru       ,Forester,12000,"99,4","68,3","175,2",65,vagon
Subaru       ,Outback,11200,"103,5","67,5","185,8","62,9",vagon
Subaru       ,Forester,10999,"99,4","68,3","175,2",65,vagon
Subaru       ,Outback,10999,"103,5","67,5","185,8","62,9",vagon
Subaru       ,Outback,10700,"103,5","67,5","185,8","62,9",vagon
Subaru       ,Forester,10500,"99,4","68,3","175,2",65,vagon
Subaru       ,Outback,10500,"103,5","67,5","185,8","62,9",vagon
Subaru       ,Outback,10000,"103,5","67,5","185,8","62,9",vagon
Subaru       ,Outback,9499,"103,5","67,5","185,8","62,9",vagon
Subaru       ,Outback,8899,"103,5","67,5","185,8","62,9",vagon
Subaru       ,Forester,8700,"99,4","68,3","175,2",65,vagon
Subaru       ,Forester,7800,"99,4","68,3","175,2",65,vagon
Subaru       ,Forester,6100,"99,4","68,3","175,2",65,vagon
Toyota       ,4Runner,42000,"105,3","66,5","183,3","68,5",crossover
Toyota       ,Tacoma,39900,"103,3","66,5","178,7","66,3",crossover
Toyota       ,Corolla,8300,97,"66,7",174,"57,5",hatch
Toyota       ,Corolla,8000,97,"66,7",174,"57,5",hatch
Toyota       ,Corolla,4500,97,"66,7",174,"57,5",hatch
Toyota       ,Corolla,3700,97,"66,7",174,"57,5",hatch
Toyota       ,Corolla,3650,97,"66,7",174,"57,5",hatch
Toyota       ,Corolla,3100,97,"66,7",174,"57,5",hatch
Toyota       ,Corolla,2350,97,"66,7",174,"57,5",hatch
Toyota       ,Corolla,1750,97,"66,7",174,"57,5",hatch
Toyota       ,Camry,22800,"105,2","70,1","188,5",56,other
Toyota       ,Camry,21999,"105,2","70,1","188,5",56,other
Toyota       ,Camry,17300,"105,2","70,1","188,5",56,other
Toyota       ,Camry,15300,"105,2","70,1","188,5",56,other
Toyota       ,Camry,14900,"105,2","70,1","188,5",56,other
Toyota       ,Camry,13800,"105,2","70,1","188,5",56,other
Toyota       ,Camry,13300,"105,2","70,1","188,5",56,other
Toyota       ,Corolla,10100,97,"66,7",174,"57,5",other
Toyota       ,Celica,9800,"102,4","68,3","170,5","51,4",other
Toyota       ,Corolla,9500,97,"66,7",174,"57,5",other
Toyota       ,Tacoma,8420,"103,3","66,5","178,7","66,3",other
Toyota       ,Celica,7000,"102,4","68,3","170,5","51,4",other
Toyota       ,Corolla,2999,97,"66,7",174,"57,5",other
Toyota       ,Corolla,2800,97,"66,7",174,"57,5",other
Toyota       ,Camry,32000,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,32000,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,30900,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,30500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,28999,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,28900,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,28788,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,28500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,27800,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,27700,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,26250,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,25800,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,25750,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,25500,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,24900,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,24800,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,24171,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,24000,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,24000,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,24000,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,23700,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,23600,"105,2","70,1","188,5",56,sedan
Toyota       ,Camry,23500,"105,2","70,1","188,5",56,sedan
